uid	umap_x	umap_y	source	gene_family	mechanism	drug_class
[CARD]gb|APB03222.1|ARO:3003992|rphB	3.3397615	1.3773807	AMR_query	rifampin phosphotransferase	antibiotic inactivation	rifamycin antibiotic
[CARD]gb|APB03224.1|ARO:3003994|cpaA	-1.328213	5.430668	AMR_query	cpa acetyltransferase	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAA27459.1|ARO:3004683|aadS	-0.16073011	4.943776	AMR_query	ANT(6)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|AAG05916.1|ARO:3004073|MuxA	11.430228	4.8392625	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;macro
[CARD]gb|APB03214.1|ARO:3003980|tetA(58)	1.1894224	3.8562324	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|APB03225.1|ARO:3003990|vgbC	3.044509	6.786431	AMR_query	streptogramin vgb lyase	antibiotic inactivation	streptogramin B antibiotic;str
[CARD]gb|WP_001572373.1|ARO:3004684|MCR-9.1	5.8940363	-2.7407346	AMR_query	MCR phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic
[CARD]gb|AHB37625.1|ARO:3004715|Scoh_vga(E)	1.5519619	0.3442764	AMR_query	vga-type ABC-F protein	antibiotic target protection	lincosamide antibiotic;pleurom
[CARD]gb|BAG12271.1|ARO:3004674|FosD	9.604536	13.404221	AMR_query	fosfomycin thiol transferase	antibiotic inactivation	phosphonic acid antibiotic
[CARD]gb|SOX29786.1|ARO:3004730|tva(A)	1.6441685	0.42070484	AMR_query	Miscellaneous ABC-F subfamily ATP-bindin	antibiotic target protection	pleuromutilin antibiotic
[CARD]gb|ALD03565.1|ARO:3004679|rmtE2	0.8182381	4.9250536	AMR_query	16S rRNA methyltransferase (G1405)	antibiotic target alteration	aminoglycoside antibiotic
[CARD]gb|QBQ69719.1|ARO:3004720|tet(X4)	1.9272817	5.7091684	AMR_query	tetracycline inactivation enzyme	antibiotic inactivation	glycylcycline;tetracycline ant
[CARD]gb|ADA78299.1|ARO:3004801|FTU-1	-8.417612	0.4501799	AMR_query	FTU beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|ALL27283.1|ARO:3001452|OXA-140	-8.214108	0.51137954	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|SIP52035.1|ARO:3004054|Paer_CpxR	1.0223736	6.7743955	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;amino
[CARD]gb|ANZ79241.1|ARO:3004036|tetB(60)	4.8809357	0.124976404	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	tetracycline antibiotic
[CARD]gb|AET10444.1|ARO:3004032|tetA(46)	4.863747	0.07709391	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	tetracycline antibiotic
[CARD]gb|AET10445.1|ARO:3004033|tetB(46)	4.8725295	0.119486704	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	tetracycline antibiotic
[CARD]gb|ANZ79240.1|ARO:3004035|tetA(60)	4.84773	0.09360521	AMR_query	ATP-binding cassette (ABC) antibiotic ef	antibiotic efflux	tetracycline antibiotic
[CARD]gb|AAG05913.1|ARO:3004072|OpmB	12.769508	2.6923137	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	aminocoumarin antibiotic;macro
[CARD]gb|AVM85875.1|ARO:3004698|MCR-5.2	5.843143	-2.6902533	AMR_query	MCR phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic
[CARD]gb|AAF09244.1|ARO:3000849|SFH-1	-4.0607133	-0.31603795	AMR_query	SFH beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|ALH22601.1|ARO:3000620|adeL	1.2333109	5.9179754	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	fluoroquinolone antibiotic;tet
[CARD]gb|AAG08375.1|ARO:3004038|Paer_emrE	-12.937404	-9.694075	AMR_query	small multidrug resistance (SMR) antibio	antibiotic efflux	aminoglycoside antibiotic
[CARD]gb|CAA77936.1|ARO:3004039|Ecol_emrE	-12.929491	-9.686173	AMR_query	small multidrug resistance (SMR) antibio	antibiotic efflux	macrolide antibiotic
[CARD]gb|CAC41008.1|ARO:3004041|Kpne_acrA	11.402692	4.931014	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	cephalosporin;disinfecting age
[CARD]gb|ABG77965.1|ARO:3004042|Eclo_acrA	11.379114	4.9446125	AMR_query	resistance-nodulation-cell division (RND	antibiotic efflux	cephalosporin;disinfecting age
[CARD]gb|ENV82218.1|ARO:3001754|OXA-299	-8.400832	1.4461544	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|ALV80601.1|ARO:3003801|bcr-1	-1.6221101	-9.726557	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	bicyclomycin-like antibiotic
[CARD]gb|ATL63235.1|ARO:3004357|catV	-6.015835	14.983751	AMR_query	chloramphenicol acetyltransferase (CAT)	antibiotic inactivation	phenicol antibiotic
[CARD]gb|CAB51471.1|ARO:3004359|ACI-1	-8.45123	0.42137158	AMR_query	ACI beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|WP_102607457.1|ARO:3004361|sul4	3.0134654	4.3493247	AMR_query	sulfonamide resistant sul	antibiotic target replacement	sulfonamide antibiotic
[CARD]gb|AAF94731.1|ARO:3004364|almG	1.3958218	5.2803693	AMR_query	lipid A acyltransferase;polymyxin resist	antibiotic target alteration	peptide antibiotic
[CARD]gb|AQX36338.1|ARO:3004379|QepA4	-2.700109	-10.205363	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	fluoroquinolone antibiotic
[CARD]gb|AMP42492.1|ARO:3004441|tet(59)	-1.4208378	-9.869267	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|EOQ63861.1|ARO:3001725|OXA-269	-8.35401	1.4054061	AMR_query	OXA beta-lactamase;OXA-213-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|ABW05394.1|ARO:3004450|TRU-1	10.251293	-12.4549055	AMR_query	TRU beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|QIQ10744.1|ARO:3007492|tet(62)	-1.4086477	-9.7544155	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|AEA07977.1|ARO:3004641|AAC(6')-I-43	-1.1266718	5.62898	AMR_query	AAC(6')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|QJR33972.1|ARO:3007493|tet(63)	-1.9543958	-10.788207	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|WP_124470450.1|ARO:3007494|tet(64)	-1.4877785	-9.720741	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	tetracycline antibiotic
[CARD]gb|UWX67704.1|ARO:3007437|EBR-5	-3.6956992	-1.4989425	AMR_query	EBR beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|QXM27670.1|ARO:3007438|LAQ-1	10.413166	-12.535338	AMR_query	LAQ beta lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|UPP01678.1|ARO:3007435|WUS-1	-3.6488366	-1.5264151	AMR_query	WUS beta-lactamase	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|CBI71171.1|ARO:3007442|SSA	-8.269139	-0.17421332	AMR_query	SSA beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|CAC8536249.1|ARO:3007456|dfrL	0.42509207	9.054028	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	aminoglycoside antibiotic;diam
[CARD]gb|UXD71803.1|ARO:3007459|EstT	-4.3379316	-0.39549017	AMR_query	macrolide esterase	antibiotic inactivation	macrolide antibiotic
[CARD]gb|WP_186931965.1|ARO:3007461|IMP-96	-3.6792543	-0.5959388	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WP_240067720.1|ARO:3007462|IMP-92	-3.7072644	-0.5754827	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WP_234855925.1|ARO:3007463|IMP-93	-3.6712143	-0.58864397	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|QAT79362.1|ARO:3007470|IND-17	-3.7185779	-1.5299135	AMR_query	IND beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|BAN78519.1|ARO:3004638|AAC(6')-I-48	-1.8565062	5.079169	AMR_query	AAC(6')	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|UWS41116.1|ARO:3007483|RAD-1	-8.368736	0.8386721	AMR_query	RAD beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|ALZ46148.1|ARO:3007489|dfrB10	-1.2441458	7.1364927	AMR_query	trimethoprim resistant dihydrofolate red	antibiotic target replacement	diaminopyrimidine antibiotic
[CARD]gb|QWQ57435.1|ARO:3007515|ANT(9)-Ic	-0.21100861	5.4579477	AMR_query	ANT(9)	antibiotic inactivation	aminoglycoside antibiotic
[CARD]gb|BAL43360.1|ARO:3003745|mef(C)	-1.5887088	-10.79626	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	macrolide antibiotic;tetracycl
[CARD]gb|AAK99775.1|ARO:3000614|mef(E)	-1.7190225	-10.762288	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	macrolide antibiotic
[CARD]gb|QNR09091.1|ARO:3007044|mef(F)	-1.6051271	-10.846397	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	macrolide antibiotic
[CARD]gb|WP_223106954.1|ARO:3007533|MCR-4.7	5.869232	-2.7154717	AMR_query	MCR phosphoethanolamine transferase	antibiotic target alteration	peptide antibiotic
[CARD]gb|UAN43462.1|ARO:3007632|FRI-11	-8.453921	0.1931137	AMR_query	FRI beta-lactamase	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QXW20276.1|ARO:3007635|CAE-1	-8.373982	-0.74099165	AMR_query	CAE beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|AJP12342.1|ARO:3007637|cplR	1.5915518	0.4098754	AMR_query	Miscellaneous ABC-F subfamily ATP-bindin	antibiotic target protection	lincosamide antibiotic;nucleos
[CARD]gb|BAB80490.1|ARO:3007644|Cper_cplR	1.5985992	0.40336636	AMR_query	Miscellaneous ABC-F subfamily ATP-bindin	antibiotic target protection	lincosamide antibiotic;pleurom
[CARD]gb|AKC61310.1|ARO:3007645|Cspo_cplR	1.651097	0.44068825	AMR_query	Miscellaneous ABC-F subfamily ATP-bindin	antibiotic target protection	antibiotic without defined cla
[CARD]gb|WGF22896.1|ARO:3007648|PSZ-1	10.437265	-12.54388	AMR_query	PSZ beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|AID52933.1|ARO:3007650|CDA-1	10.435293	-12.55622	AMR_query	CDA beta-lactamase;CTX-M beta-lactamase;	antibiotic inactivation	carbapenem;cephalosporin;monob
[CARD]gb|WGG63489.1|ARO:3007654|erm(56)	-3.5099785	4.8029957	AMR_query	Erm 23S ribosomal RNA methyltransferase	antibiotic target alteration	lincosamide antibiotic;macroli
[CARD]gb|APL95059.1|ARO:3007846|SIE-1	-5.1257014	-0.73131204	AMR_query	SIE beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|NP_216393.1|ARO:3007662|Rv1877	-2.811073	-10.209951	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	fluoroquinolone antibiotic
[CARD]gb|AMD83542.1|ARO:3007669|aadT	-2.5020075	-10.365906	AMR_query	major facilitator superfamily (MFS) anti	antibiotic efflux	disinfecting agents and antise
[CARD]gb|CBE03766.1|ARO:3007671|CdnimB	-8.097439	8.62228	AMR_query	nitroimidazole reductase	antibiotic inactivation	nitroimidazole antibiotic
[CARD]gb|AUW34365.1|ARO:3004444|RSA1-1	-8.498141	-0.4797662	AMR_query	RSA beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|WKR28567.1|ARO:3007678|IreK	5.3749094	1.1097444	AMR_query	Serine/threonine kinases	reduced permeability to antibiotic	cephalosporin
[CARD]gb|AKF41838.1|ARO:3003638|OXA-481	-8.375624	1.3983335	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WHL54874.1|ARO:3007694|AMZ-1	10.273581	-12.431891	AMR_query	AMZ beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|QXM27671.1|ARO:3007848|NWM-1	-5.200947	-0.76670045	AMR_query	NWM beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|UBK05373.1|ARO:3008073|AIM-2	-5.0733485	-0.74679404	AMR_query	AIM beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|QWJ89340.1|ARO:3008074|ASU1-1	-8.263386	-0.078590564	AMR_query	ASU1 beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|BFR50331.1|ARO:3008077|AXC-8	-8.224348	-0.6096225	AMR_query	AXC beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|QWJ89341.1|ARO:3008078|B3SU1-1	-5.142783	-0.7276182	AMR_query	B3SU1 beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|QWJ89342.1|ARO:3008079|B3SU2-1	-4.520534	-0.42591763	AMR_query	B3SU2 beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|WKD79667.1|ARO:3008080|BIC-2	-8.391392	-0.21210767	AMR_query	BIC Beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|UZX27393.1|ARO:3008081|BMHC-1	-3.6998534	-1.5240337	AMR_query	BMHC beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|CAE32545.1|ARO:3008082|BOR-1	-8.270858	-0.8227347	AMR_query	BOR beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|BDR24829.1|ARO:3008192|GIM-3	-3.6714885	-1.059857	AMR_query	GIM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;monob
[CARD]gb|KAB0300971.1|ARO:3008194|GMA-2	-8.644104	0.31637526	AMR_query	GMA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|MVW92531.1|ARO:3008196|GOB-47	-4.3753777	-0.39223114	AMR_query	GOB beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|UNG16571.1|ARO:3008199|HBL-1	-8.313672	-0.7616004	AMR_query	HBL beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|CAD60972.1|ARO:3008206|HER-8	-8.510615	-0.44417325	AMR_query	HER beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|KYO71936.1|ARO:3008207|HMB-2	-3.7317986	-0.6781581	AMR_query	HMB beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WVW91583.1|ARO:3008212|IMI-25	-8.4770975	0.2857202	AMR_query	IMI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WVW91582.1|ARO:3008214|IMI-27	-8.59878	0.23927511	AMR_query	IMI beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WLF01979.1|ARO:3008217|IMP-102	-3.6734862	-0.5953344	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|XHO32891.1|ARO:3008219|IMP-105	-3.8042371	-0.8317544	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|QTG68658.1|ARO:3008222|IMP-90	-3.8685865	-0.90584725	AMR_query	IMP beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|WDE35088.1|ARO:3008226|IND-18	-3.8784668	-1.3017088	AMR_query	IND beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WDE35087.1|ARO:3008227|IND-19	-3.9153113	-1.2930133	AMR_query	IND beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|WEY36412.1|ARO:3008228|KHM-2	-3.9120264	-0.92275715	AMR_query	KHM beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin;penic
[CARD]gb|BDS51134.1|ARO:3008229|KLUC-6	-7.9579864	-0.53688	AMR_query	KLUC beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AAT46346.1|ARO:3008372|LHK-7	10.176603	-11.968386	AMR_query	LHK beta-lactamase	antibiotic inactivation	carbapenem;cephalosporin
[CARD]gb|BDT38930.1|ARO:3008393|MOX-25	10.148225	-11.889878	AMR_query	MOX beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|UVR94859.1|ARO:3008395|MUN-6	-8.633369	0.74503344	AMR_query	MUN beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|QWA20206.1|ARO:3008427|OXA-1006	-7.4420266	0.92543995	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|WP_211816370.1|ARO:3008432|OXA-1011	-7.476531	0.20608039	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QWY90353.1|ARO:3008437|OXA-1016	-7.3715463	0.33134833	AMR_query	OXA beta-lactamase;OXA-372-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|UUM03675.1|ARO:3008560|OXA-1142	-7.1356244	-0.28561333	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|BDS51117.1|ARO:3008571|OXA-1153	-7.101164	-0.2161886	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|BDT38936.1|ARO:3008581|OXA-1163	-7.0916038	-0.22513127	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|BDT65866.1|ARO:3008594|OXA-1176	-7.1440306	-0.28811112	AMR_query	OXA beta-lactamase;OXA-60-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|BDT65865.1|ARO:3008595|OXA-1177	-7.1344843	-0.2860926	AMR_query	OXA beta-lactamase;OXA-22-like beta-lact	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|WAS27906.1|ARO:3008598|OXA-1182	-7.445352	0.9089677	AMR_query	OXA beta-lactamase;OXA-143-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|WEG43791.1|ARO:3008602|OXA-1186	-7.37527	0.4776444	AMR_query	OXA beta-lactamase;OXA-198-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|EKU39511.1|ARO:3008605|OXA-1189	-7.4186497	0.90339243	AMR_query	OXA beta-lactamase;OXA-213-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|WMQ57530.1|ARO:3008618|OXA-1206	-7.1816344	-0.3042533	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|BEK62627.1|ARO:3008620|OXA-1208	-7.178735	0.62406176	AMR_query	OXA beta-lactamase;OXA-211-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|BFF41852.1|ARO:3008638|OXA-1228	-7.2996664	-0.03887665	AMR_query	OXA beta-lactamase;OXA-62-like beta-lact	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|WWV75918.1|ARO:3008648|OXA-1238	-7.1315813	-0.31415915	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|EJN1410585.1|ARO:3008649|OXA-1239	-7.235942	-0.2937404	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QWA20182.1|ARO:3008760|OXA-983	-7.184966	0.5819137	AMR_query	OXA beta-lactamase;OXA-229-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QWA20184.1|ARO:3008762|OXA-985	-7.412082	0.89335567	AMR_query	OXA beta-lactamase;OXA-213-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QWA20189.1|ARO:3008767|OXA-990	-7.4261913	0.91232467	AMR_query	OXA beta-lactamase;OXA-213-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QWA20190.1|ARO:3008768|OXA-991	-7.201679	0.67430025	AMR_query	OXA beta-lactamase;OXA-134-like beta-lac	antibiotic inactivation	carbapenem;penicillin beta-lac
[CARD]gb|QWA20196.1|ARO:3008774|OXA-997	-7.1874666	0.71796393	AMR_query	OXA beta-lactamase;OXA-294-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QWA20197.1|ARO:3008775|OXA-998	-7.239834	0.76093704	AMR_query	OXA beta-lactamase;OXA-294-like beta-lac	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|QWA20198.1|ARO:3008776|OXA-999	-7.171758	0.64917207	AMR_query	OXA beta-lactamase	antibiotic inactivation	penicillin beta-lactam
[CARD]gb|MXJ81313.1|ARO:3008780|OXY-1-16	-8.6107855	-0.5713013	AMR_query	OXY beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|QGN37045.1|ARO:3008785|OXY-11-1	-8.6154175	-0.46048206	AMR_query	OXY beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|SAP44621.1|ARO:3008795|OXY-2-24	-8.589727	-0.5514154	AMR_query	OXY beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|VUS24148.1|ARO:3008802|OXY-3-3	-8.615329	-0.5283335	AMR_query	OXY beta-lactamase	antibiotic inactivation	cephalosporin;monobactam;penic
[CARD]gb|KXF74838.1|ARO:3008821|PAD-1	-7.918844	-0.58743495	AMR_query	PAD beta-lactamase	antibiotic inactivation	carbapenem
[CARD]gb|QIU91361.1|ARO:3009096|YOC-1	10.443113	-12.551911	AMR_query	YOC beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|ABA70720.1|ARO:3005035|YRC-1	10.405	-12.509741	AMR_query	YRC beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|AAK63223.1|ARO:3003561|SED-1	-8.595334	-0.44004002	AMR_query	SED beta-lactamase	antibiotic inactivation	cephalosporin;penicillin beta-
[CARD]gb|XAJ73532.1|ARO:3008099|CMH-26	10.379955	-12.51686	AMR_query	CMH beta-lactamase	antibiotic inactivation	cephalosporin
[CARD]gb|AAL82588.1|ARO:3002600|AAC_3Ib_AAC_6Ib	-1.1460077	4.9201407	AMR_query	aminoglycoside bifunctional resistance p	antibiotic inactivation	aminoglycoside antibiotic
[SWISSPROT]sp|A0A0X1KHF9|RPH_LISMF	3.3728495	1.4008979	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|A0A1C3NEV1|MCR2_ECOLX	5.8743043	-2.7207053	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0DXU5|DRRA2_STRC4	1.0887858	3.7881215	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P0DXU7|DRRA3_STRC4	1.1191696	3.767122	AMR_query	Unknown	Unknown	Unknown
[SWISSPROT]sp|P13267|DPO3_BACSU	1.464149	0.52069664	AMR_query	Unknown	Unknown	Unknown
